order_id,product_id,product_quantity
12564,491,8
9403,733,3
1531,1227,6
3126,1442,1
9531,1097,1
10858,655,5
10239,448,6
12478,1102,6
6649,547,6
2468,1357,4
670,1252,1
14640,720,1
3998,180,3
2194,271,1
10145,69,9
138,413,8
9375,1335,10
5517,718,1
11800,1461,3
2982,7,7
4772,1420,7
11972,1243,3
6745,1007,7
10370,1307,7
13474,834,1
3773,536,4
7845,853,6
11023,22,7
13243,343,3
2913,511,4
9837,411,1
10253,411,4
4757,1039,8
7459,1340,8
2379,955,3
920,1252,1
14361,885,4
12405,1138,7
6204,74,3
12818,134,9
7935,611,2
14906,370,10
5867,1108,6
7965,1128,9
5950,1239,8
2367,1111,10
11508,1359,9
11322,1122,1
974,13,5
4169,728,3
8028,1323,7
1068,972,7
3011,648,2
4769,1369,10
12926,1366,7
7908,1080,3
13017,457,1
800,1405,8
5830,692,9
5623,1471,7
4342,40,8
4765,1163,6
14044,761,2
14445,641,3
648,25,1
10419,282,2
2812,172,7
10772,1464,3
517,918,4
8498,1450,10
530,988,1
2504,804,4
4055,869,10
972,430,5
10837,237,9
10519,699,6
9113,452,7
11670,993,2
12551,1406,4
8670,1458,5
1945,913,5
10824,1197,8
12180,828,6
8234,1095,5
7592,942,8
9139,121,2
8129,587,8
8313,1206,7
5945,1162,7
12850,266,1
7126,880,3
13522,1176,10
10808,1395,8
1153,381,6
3459,1038,9
7171,489,4
1607,316,9
13159,57,2
3637,78,1
7629,833,1
6885,442,7
12138,1076,7
8641,1373,10
12923,396,2
10726,688,3
9898,1117,7
13200,276,6
6127,633,5
12961,687,9
4337,909,8
11579,360,10
2098,595,8
10830,1154,1
9343,202,4
10935,290,4
5472,581,7
1712,300,2
1087,1267,8
6813,315,5
10813,559,4
4955,367,10
2444,193,2
11147,1167,3
1525,1281,1
13500,516,1
12351,12,8
14107,486,8
13296,551,10
2173,110,7
13432,35,9
13227,278,3
6812,668,7
12688,1149,10
14335,107,2
5750,1416,6
12957,866,9
11524,727,4
4740,192,10
670,145,3
10118,1000,4
8454,1270,9
4534,382,9
9385,1389,4
6739,144,10
8944,690,6
9017,1300,4
14765,387,6
7983,129,6
5752,685,7
13085,552,10
3904,441,8
6956,529,6
9920,1335,1
10988,861,4
3622,519,2
14194,206,4
135,143,7
1305,1296,1
3774,221,3
2216,1242,3
5637,613,5
6487,980,2
8977,60,1
4951,504,10
11152,1242,1
6945,1378,2
14211,353,5
9811,826,10
646,1158,3
14839,1150,6
10296,1033,2
11368,687,4
8780,148,1
13147,322,8
7476,1268,7
12336,750,2
1980,1057,7
120,92,8
10667,1396,6
6007,1404,1
12314,1160,3
4987,103,4
3834,280,6
14071,498,10
391,1019,5
2907,1058,6
11647,1286,2
1406,469,2
11048,1052,6
3561,1119,8
12752,252,3
2147,150,6
3757,567,8
13281,844,2
7083,314,7
3069,1397,2
9429,794,6
1378,1130,9
5380,1158,10
1253,26,7
313,255,1
10978,785,2
3173,735,3
14982,857,6
8474,388,3
2386,1245,10
13035,1471,6
7363,795,7
2236,437,4
10839,157,4
7225,1261,2
10511,497,3
13334,685,7
6744,814,5
9110,1016,5
8579,923,2
7365,784,10
9017,1380,7
11766,1152,3
3489,156,6
4046,909,1
14897,46,8
11520,1099,10
1701,200,4
6284,569,3
9681,499,9
12382,832,3
4810,366,6
11657,1020,5
4973,220,5
4612,148,3
346,1211,6
4456,3,1
13106,1192,6
8954,1370,7
5250,299,5
9515,603,1
9943,1231,3
14391,1038,3
9227,1355,9
12301,303,10
5886,1417,10
14703,777,2
5441,482,1
12883,1113,1
6787,474,6
7261,639,8
6714,622,8
2044,1322,8
1844,601,5
3012,304,10
955,761,7
3840,596,8
5989,301,7
4014,222,8
12107,780,1
638,1428,6
5614,1080,4
13581,1304,1
4864,522,1
12222,846,7
9945,1437,3
8948,136,9
607,211,9
8821,786,5
12422,81,1
6646,713,2
13805,328,1
14057,692,8
8905,195,3
14393,29,5
1837,827,8
385,1422,8
14852,341,8
3886,224,5
519,542,9
11380,270,7
14706,558,5
7133,1015,8
414,493,1
8508,1091,2
2862,921,8
10359,298,8
780,79,10
13289,453,3
1896,1442,5
5901,295,2
165,896,9
2619,676,4
14739,1090,5
2081,1309,10
14852,103,5
1891,1009,9
13443,64,8
4046,1452,3
749,1404,10
12330,813,5
8359,462,3
12514,864,5
4114,844,6
8117,1364,7
14353,1326,1
2394,743,7
11489,1003,10
9844,47,9
13277,1342,2
239,192,5
10034,746,1
13584,907,3
5782,1241,5
2153,746,6
4813,151,10
4762,766,3
5786,1251,4
2795,1029,3
13585,1148,2
14201,872,10
1407,673,3
2749,1183,2
1770,1181,7
12641,58,1
188,978,1
10870,729,3
12188,1064,7
11979,702,3
5732,59,3
7152,900,8
675,1287,3
11004,1443,9
14294,391,7
5743,1314,9
10507,1085,5
11718,174,10
9830,807,6
10808,1313,2
2976,1301,5
5567,728,2
1230,515,9
5166,719,1
10031,1379,1
12301,50,10
10154,1183,3
1120,1083,7
3200,432,9
6841,1220,8
7561,1197,4
2937,1018,2
12552,969,4
10105,939,1
4217,123,7
8818,78,9
3570,1369,5
755,991,6
3649,689,1
13168,260,2
175,206,8
7779,1247,8
11643,625,10
9062,1213,1
3173,196,3
9783,404,6
13668,1211,6
6333,1089,7
12019,1023,6
8023,425,6
9296,693,6
6519,1355,5
9756,915,3
6211,1242,2
7477,215,6
12441,655,7
11810,441,9
9919,1425,3
7669,1246,9
10922,459,7
1387,1155,3
13944,1339,10
14809,1066,4
14288,1377,10
8525,657,7
2035,477,1
12698,73,7
13606,13,6
14453,453,3
6500,516,6
8792,73,10
12865,588,2
11826,774,3
6166,1140,9
9938,596,9
429,109,5
13400,1405,3
13011,750,3
12502,1325,5
3740,1462,4
5957,535,2
14184,795,10
12147,713,5
14860,1061,4
4077,37,2
10208,218,3
10390,10,8
8719,417,5
10460,382,3
3183,1362,3
3774,647,5
7874,228,6
2622,1174,1
11767,1146,7
11654,133,3
12769,1484,5
2826,460,8
13202,1396,1
14447,1080,2
13041,1054,4
12091,125,9
10852,5,4
14507,191,5
7706,660,8
10262,1297,8
14730,25,10
5487,1175,7
457,1494,9
9554,1100,6
13563,145,7
6838,603,1
9676,113,2
12375,541,6
1042,1227,10
3314,332,10
9240,1352,2
3859,257,3
7818,1019,8
5215,335,5
8942,664,3
9624,406,7
6224,102,2
13972,1433,8
1332,1155,1
11524,11,4
5491,984,7
923,579,3
341,607,6
13374,572,5
4107,702,4
4705,736,7
1009,291,9
1741,336,8
2310,1183,7
13413,364,9
4891,890,1
11225,431,9
6013,795,2
13607,388,5
3798,212,4
2290,1287,6
8346,770,7
8197,1216,4
10212,247,3
646,843,7
11850,216,8
4748,308,5
9842,155,10
12008,1373,1
1123,1466,5
3562,502,6
12231,807,5
9899,1322,7
10098,403,10
79,864,7
14055,247,9
5518,957,10
334,1114,1
14626,872,6
5715,84,2
6646,890,5
7506,670,4
2351,436,3
7119,1244,3
9778,455,5
14283,541,9
116,32,5
8151,1067,6
9394,773,5
2205,1442,5
14042,306,6
5819,394,3
12226,742,10
504,1262,3
273,941,6
2700,802,9
1052,101,1
11132,1432,3
2948,1268,1
10598,443,4
11873,474,10
14476,488,7
7560,86,5
5514,1215,5
12722,527,10
13293,1101,10
12763,1136,6
10584,209,1
3339,179,2
2698,1231,3
6874,314,3
9034,1052,5
7978,297,5
8217,815,9
3828,936,9
10040,1313,1
4760,1358,10
6008,162,1
10942,499,3
2451,886,5
3048,840,5
6974,998,1
11632,732,10
10084,1192,6
12188,836,1
9801,756,4
2744,686,10
2961,1001,8
4791,370,4
4982,174,2
3119,1480,10
12746,1076,3
2863,1365,7
4980,819,1
4243,219,2
1114,1303,8
10242,1048,2
13970,1427,2
7249,933,10
13695,1295,9
354,673,2
6492,1235,10
9709,1447,6
11518,768,9
14992,836,2
799,1012,10
9595,358,3
5083,697,4
14321,923,7
1753,227,9
5908,983,8
37,1407,9
1873,197,5
4181,1480,6
9888,402,2
2123,223,8
10376,1036,4
9224,1163,5
8914,571,10
10286,512,10
14982,1017,7
11192,1307,1
10477,1472,2
4213,1382,5
13634,1083,8
10066,1126,5
7563,506,1
11831,153,10
6598,565,10
12541,48,4
6803,738,2
3992,852,4
12097,651,9
4551,873,1
8045,1321,2
1831,1132,4
10840,1395,8
14700,1487,9
4848,267,2
10480,708,2
12821,1289,8
8261,809,6
2477,696,9
3498,990,6
5524,1046,4
508,1444,3
2583,611,6
362,1031,10
3334,858,4
14639,776,8
3549,996,7
2670,1365,4
13427,865,5
6529,895,9
11088,330,10
6446,1491,5
11334,1231,2
6723,691,2
13044,823,1
14966,1107,9
2111,1142,6
7520,872,2
3277,790,3
7725,688,10
13113,552,4
5272,96,9
8323,483,4
6316,195,3
4478,1439,2
4073,1029,1
12743,1284,2
1874,230,7
3840,944,5
11138,889,7
5444,1093,1
4453,103,2
6861,645,4
7242,557,9
6213,1163,2
9083,1473,3
10608,89,10
3609,1015,5
14241,1010,9
8295,157,2
8725,73,3
5234,951,8
11962,75,3
8114,1263,3
4065,561,8
5335,506,7
4498,448,3
6781,1003,7
3020,1177,5
1388,830,1
9865,766,2
250,857,8
12931,524,1
3772,144,6
3776,981,10
2954,809,5
11271,1150,5
787,326,7
13475,483,10
765,114,3
6234,745,2
586,7,2
2673,95,1
176,526,9
2630,501,4
5654,1239,1
11536,1459,9
13553,967,8
9495,1239,2
8368,317,3
906,785,10
7435,1255,6
4166,818,2
13713,971,5
7819,1323,1
4004,408,5
12759,286,8
7271,1437,3
8767,1302,6
14549,1273,6
6847,718,9
7662,546,4
1259,893,5
2644,1251,5
7764,294,8
13461,841,1
7352,632,8
13163,332,1
14636,143,5
6224,446,4
10060,747,6
12275,500,2
11753,620,10
8497,1445,6
425,1180,8
2714,949,3
3776,628,3
14669,164,8
3006,229,1
800,2,8
4613,670,4
2825,370,4
2194,791,3
6982,394,7
1242,857,10
12078,586,4
14463,1257,1
10821,476,3
11702,549,1
2145,275,6
12687,1037,6
5686,258,2
336,314,2
1613,741,7
14435,1168,9
7138,1207,3
1540,1198,9
5784,1237,10
2811,1060,4
11676,1110,7
13247,534,4
12773,588,8
13639,1434,10
3487,290,8
5596,1397,6
10846,1433,9
3996,475,10
5514,389,1
7693,556,8
12573,292,4
4017,1033,5
3494,52,7
5775,1198,9
752,1114,2
5566,646,5
668,935,10
9109,415,9
4473,934,3
6281,464,2
13356,1184,8
6246,1036,1
12199,1494,7
6284,902,6
1375,822,5
9009,794,1
5338,750,3
2851,635,9
11208,1441,1
5913,1493,9
13456,1431,3
11904,279,7
10986,732,3
1721,711,4
11599,866,3
448,968,1
10647,982,6
8458,51,2
4093,1235,9
1438,538,5
391,708,1
13431,552,4
14068,1126,4
14710,1106,3
3424,1018,7
14503,1144,9
1138,508,1
13209,1475,6
8360,196,7
4884,1336,3
322,469,1
1246,966,8
884,544,2
3752,1033,10
3075,1047,5
9915,457,1
2083,208,5
4593,365,6
11074,748,3
11224,1172,5
4954,461,8
4750,664,1
9872,430,8
3239,406,2
4291,329,5
8162,537,9
7906,402,2
12363,1481,4
12639,959,2
2412,434,3
1516,326,3
1075,972,6
295,1416,1
1161,269,8
6732,401,5
11058,1195,5
10056,1355,9
9383,1363,2
10711,74,3
10519,503,3
1761,347,7
7258,843,8
2911,471,8
11278,266,9
1957,1045,4
846,175,7
5028,287,1
6099,727,8
8142,280,3
7506,141,2
10305,740,4
8706,1491,6
14714,1058,8
7843,1169,3
7508,18,1
11659,1207,5
1092,1049,8
6088,660,2
14802,413,1
13789,472,5
4412,522,10
1105,1365,9
445,259,10
1282,1240,8
11494,1115,9
6608,1086,3
14302,998,9
9731,168,5
1302,1237,7
7410,694,9
10678,315,7
3832,1146,6
1665,1356,8
7998,113,4
6862,930,2
6457,1293,5
8751,78,10
14562,476,8
5960,232,6
7352,476,4
7789,585,6
2405,1075,10
12621,628,6
14791,1324,8
272,1166,9
6564,1044,6
10204,1153,10
8167,1211,9
10495,332,6
14464,1194,2
10083,281,3
6902,457,5
13228,1238,10
3910,374,4
12919,545,8
7590,949,9
12371,1144,10
1042,380,9
13620,1165,10
7339,852,8
14142,884,4
3775,506,7
1129,95,9
9320,1262,4
664,915,8
5607,659,2
13474,1419,4
14200,1081,1
9719,112,4
12295,1232,5
9388,146,3
9347,862,5
8183,14,4
7095,1092,1
10330,617,2
10663,882,10
10401,112,7
8203,524,7
2265,431,6
6802,1105,9
2937,1348,5
1735,255,3
5438,946,9
11914,1461,2
8226,451,9
14901,1005,7
8511,1468,8
10716,222,1
3179,556,5
4943,1426,9
5774,479,10
892,387,8
10882,1172,4
8561,491,9
5151,643,4
11763,928,4
7321,737,10
11475,802,8
2963,827,3
8827,997,2
12212,424,3
11336,958,5
8385,1098,3
5836,479,5
7109,491,2
13878,1423,9
4423,443,4
2811,1409,7
14967,1076,1
6312,1485,8
14504,460,2
2624,1126,10
6294,1434,5
14742,1058,5
13229,444,5
12652,180,3
14159,912,4
12330,697,8
11013,111,2
6681,870,8
6781,260,4
3702,366,5
2541,364,5
6701,327,8
2750,697,8
1524,921,1
7397,397,10
8899,469,3
11710,1106,10
3689,781,9
3365,286,3
14278,1494,8
14277,689,4
3536,257,9
13634,1330,6
657,384,1
3677,206,6
8349,1499,2
9116,138,7
2996,648,7
5876,230,9
1378,1029,5
6280,846,9
4265,898,1
8677,996,10
11484,1224,4
5327,694,2
2093,1358,6
6961,1457,9
3855,1082,5
13541,246,1
5125,438,1
1368,926,7
6501,1122,5
3176,1177,1
3697,241,1
6647,326,1
5823,213,3
8007,170,1
41,1013,7
4303,541,2
5361,1001,7
11910,427,10
1716,319,4
13364,380,8
14148,402,2
10534,1075,4
10236,310,3
3553,830,5
13245,358,4
13417,793,1
2428,1463,6
11885,333,8
5266,1049,5
2788,3,8
9833,1299,8
3592,326,10
889,21,9
251,642,3
5578,700,3
8302,941,7
11468,728,6
2070,1154,10
14435,2,7
537,700,7
14641,624,3
1610,59,5
5251,26,6
14007,693,9
14599,311,1
7328,1313,8
7794,1265,9
5480,1449,8
9165,933,7
10995,457,6
12108,962,6
1696,1145,4
8569,564,7
13286,1061,2
11073,582,3
3264,46,4
4323,941,4
7344,1366,7
11833,154,7
9490,1308,2
3463,925,4
12433,885,8
8136,92,7
12437,790,3
2710,499,10
3841,291,4
4043,1454,3
7923,838,10
14853,171,1
14335,1073,9
14967,1167,2
8291,847,3
9457,569,2
12716,1378,10
7684,750,10
2297,384,6
14242,1334,3
12366,725,8
7455,749,9
14723,906,10
4489,613,8
13293,179,8
3307,657,1
8600,720,9
13540,1281,5
12146,619,10
9156,928,5
5409,131,7
1106,927,6
5124,1235,8
11581,239,8
5432,1462,7
6679,1294,8
366,245,8
8706,606,1
11530,387,5
7397,324,10
5735,1286,10
8083,428,4
4896,10,5
5976,1226,1
5971,218,1
5193,760,10
9606,262,3
14173,1449,10
1872,268,10
12140,501,5
4208,1452,1
6192,403,6
6401,289,6
10129,364,8
13155,656,8
10965,428,4
13374,693,9
14526,1412,5
14034,467,6
6726,78,5
11162,436,3
6408,1499,9
10966,913,10
1784,1118,7
6574,1290,1
6995,855,8
7559,444,3
5838,696,7
13612,829,1
12805,445,3
9016,1488,8
12465,1310,8
14150,136,10
6685,439,6
12233,359,10
13054,1171,6
7367,991,4
13846,1367,8
11498,73,1
8137,40,5
3603,110,8
2774,272,9
12245,625,4
8827,1357,5
3203,1203,3
4512,1288,8
11383,735,8
5775,250,10
7606,815,7
8251,54,4
9402,1203,6
11397,712,6
11007,500,5
13177,1031,6
2275,281,10
3447,867,8
11123,755,7
5240,1403,5
2679,232,3
3628,287,6
2615,1098,7
1964,1250,2
9545,306,7
1429,53,3
11477,716,1
9897,145,2
6098,1106,1
12524,1303,6
4822,434,5
9656,457,2
6079,1498,5
7815,934,5
12747,1431,5
32,307,3
1703,328,6
12835,61,10
10212,538,3
8806,574,10
3241,879,3
1259,1380,5
4430,98,10
9524,437,9
5633,196,9
3156,980,5
13382,364,3
2386,283,9
12648,660,10
5377,1236,5
8928,1089,2
12187,397,4
6305,541,9
4667,993,4
9378,1499,8
13677,1390,9
9077,865,4
3788,922,2
5981,1391,9
4810,604,8
13033,130,3
9309,1021,10
3943,856,9
7847,459,8
2649,598,3
3942,430,9
6314,1228,3
14873,193,7
2396,1139,4
7603,945,7
5646,539,9
6897,254,4
14522,1096,4
12808,1485,10
6593,129,4
9246,433,2
5576,768,7
7395,325,4
12617,679,8
10030,1160,6
11110,440,2
13138,1015,6
14104,1250,2
4146,1271,6
3761,448,7
11081,808,5
12546,937,10
3761,1208,2
12069,533,10
9851,1491,7
2963,1428,3
13897,105,1
9790,389,1
593,813,6
2268,960,1
12448,466,6
13636,554,7
4531,718,8
9546,1238,9
9760,414,7
1906,291,4
3618,1344,6
7060,1497,10
4573,192,7
12665,1419,7
13087,1272,9
10742,1311,1
14290,1180,7
3668,666,6
6738,50,7
5649,712,3
2114,1390,9
8397,160,9
2973,176,9
12951,680,7
9476,1385,1
12390,336,3
197,371,4
2469,1475,6
1233,1448,9
8205,54,10
2023,1455,3
11806,654,10
3154,1272,10
2406,862,6
2722,879,8
9438,516,10
8691,1324,5
8847,649,2
2983,182,9
14312,461,6
6545,271,5
1056,1224,10
13924,1308,3
6361,47,1
11606,7,8
8239,1261,10
1538,163,3
4330,851,1
14114,14,9
3817,439,3
10224,584,3
11667,723,7
9473,748,2
12238,765,1
6862,127,10
13613,305,10
10176,1388,9
10974,926,3
8741,441,3
14832,540,3
9075,1432,2
3710,1471,8
7003,1287,6
9623,1166,7
5066,678,7
11119,1350,9
295,441,8
10016,1083,6
4924,431,6
845,1002,1
11887,1274,8
1092,224,3
393,119,3
10248,435,4
4382,141,8
4849,1064,10
12128,909,8
192,1038,9
8321,1136,5
4059,528,9
12017,597,5
6988,959,9
4681,1482,7
3628,749,2
13985,438,2
13363,692,7
716,126,6
125,128,2
8151,469,8
12457,1482,5
1645,273,4
14314,934,3
7234,236,4
7256,721,8
14564,721,1
11465,1194,8
8791,123,10
727,1103,8
12348,1193,5
246,1180,10
7529,841,6
10814,1382,3
9463,551,7
11647,1466,9
7870,1295,7
13822,1102,7
6166,1243,5
11177,832,1
10235,583,7
11253,303,1
14943,797,3
2620,811,9
5056,1013,10
3402,750,5
464,424,3
2961,327,8
11579,1281,10
6237,541,1
13217,173,8
13353,162,8
10177,195,8
1149,974,8
13984,460,8
8282,158,3
6575,1452,5
9889,1253,7
7287,768,4
14593,858,9
3571,783,7
5106,1031,1
4471,14,10
1490,904,5
10367,405,1
11994,729,2
13360,54,1
5177,1295,3
5848,931,1
10048,1195,7
739,1215,8
9391,1434,1
3513,1491,10
11671,470,6
1744,337,9
10903,982,7
16,257,5
13022,459,5
11503,1111,9
12010,1242,4
8077,472,4
11051,1427,9
13380,820,5
9958,651,7
10018,935,2
11664,268,5
14902,103,10
13385,564,4
14941,1102,6
7496,1047,2
9423,1410,2
12947,351,10
1826,263,1
10065,1461,8
8718,1464,1
3612,470,10
9408,23,1
8216,642,9
7336,113,8
13879,269,8
2506,173,1
12748,1343,10
5479,372,6
8719,153,5
2721,377,1
8035,843,8
9367,1373,8
4284,175,7
10203,532,3
2999,1244,2
2485,318,5
4698,120,6
11944,433,8
11888,1172,6
9529,1349,3
6896,506,9
4849,925,3
10062,76,8
5632,745,6
5653,1041,9
205,1132,6
11571,857,9
9059,939,3
67,790,4
11087,1274,1
3965,311,10
756,412,10
6128,413,2
14986,1135,4
8719,421,10
6757,114,10
10670,263,10
7708,1054,4
9103,138,7
1375,641,3
3033,972,4
13996,163,7
655,963,5
7643,299,2
5893,911,1
12542,591,8
3561,623,7
12666,1450,3
9479,450,2
1743,25,8
13809,462,1
7306,902,1
10582,341,4
1473,490,3
14280,579,6
2174,252,2
3236,227,5
6985,12,3
2638,725,1
4234,1390,9
911,630,5
1091,593,5
13264,1084,5
252,1024,5
9358,16,2
3017,547,10
7101,294,5
6562,1085,6
1287,649,8
8818,143,1
3569,1408,10
10029,106,4
1649,1389,5
9337,277,6
9162,1266,7
1188,1096,7
3017,633,3
2612,764,5
4405,121,9
2742,1388,5
7410,1333,10
5009,4,4
7396,578,4
14132,316,3
14207,599,4
14295,1225,2
13988,321,1
4268,883,5
6254,1485,9
7518,257,9
2218,994,2
6788,673,4
8624,919,8
2196,752,9
4645,1,2
8332,1166,1
4772,385,8
2881,210,4
8351,1344,4
10417,1249,5
9006,38,7
6949,603,3
14567,590,3
7814,181,10
6815,625,2
8661,1403,4
3879,1381,2
14173,550,4
5199,1250,5
4893,885,6
755,453,4
12869,33,2
12584,433,9
4933,484,9
8399,1384,6
7223,522,2
13509,1163,4
9995,919,3
10603,775,4
4649,697,2
13442,708,9
7906,907,10
13278,280,2
3136,1025,5
353,338,6
6803,890,4
2046,1393,4
4159,393,1
10160,848,5
1470,1366,5
6425,1395,2
10775,1122,2
152,487,8
5314,936,4
3353,222,9
9130,1351,2
12529,900,10
12596,813,2
13966,654,4
6491,131,2
8466,1121,4
8800,551,9
7822,318,9
7069,312,1
11773,1186,5
11083,434,4
12099,613,7
13278,883,2
13418,228,5
345,266,8
14511,665,3
3653,1321,3
9213,1100,6
1174,1350,9
8900,645,2
6714,572,2
162,615,5
11863,224,10
7736,1283,5
1079,665,1
14481,243,7
4161,549,9
5509,1121,6
3096,517,3
2279,707,5
4887,1059,2
4570,1308,2
4017,1253,8
14987,1299,6
14063,1348,3
2874,1075,5
544,457,9
8603,1371,1
4644,1029,9
7599,80,3
9052,632,5
8440,1231,3
13217,227,4
1932,1405,9
3022,460,1
9750,433,1
4095,803,8
2967,791,4
2914,1496,1
13516,244,9
10175,391,8
6950,3,3
2865,391,8
2064,1361,5
7497,875,2
12035,714,1
13486,829,4
13655,1132,9
12864,1333,6
101,161,1
1974,1380,3
4105,751,2
8621,1307,5
14741,534,2
8528,1406,3
5164,367,10
1596,505,9
4883,1458,3
5255,1019,2
9829,1155,7
946,69,5
14474,979,7
1243,1045,6
10965,1114,3
14036,167,3
4971,1158,1
9429,1076,10
2685,947,4
13456,12,10
12953,622,9
9726,1106,8
13845,1043,9
12762,154,2
2107,1048,1
8367,354,10
1916,260,9
5334,557,8
3594,1018,4
1481,96,3
10885,956,4
9228,1473,3
7407,1373,2
9200,1415,10
496,107,2
14086,204,8
13061,1318,4
12280,681,8
14611,1001,6
7412,1360,8
836,88,3
12107,793,6
11879,287,8
4457,379,2
10785,1319,6
8716,1353,5
10048,594,10
5133,1204,5
11779,1343,9
6745,113,6
12599,1295,2
12388,40,9
3365,143,7
8659,1265,5
3478,1255,3
2137,26,6
11276,157,5
3333,476,9
8040,1125,8
12780,658,6
9068,1431,8
10816,301,10
14554,1047,6
926,181,4
9585,1356,6
4121,1313,4
4201,430,1
4629,1123,1
12802,779,3
2165,858,10
8556,848,4
1136,749,1
11130,12,8
2432,721,3
2900,1282,1
6210,771,2
8200,1020,6
14415,1172,6
6692,1500,2
9378,352,3
14329,155,5
3069,1331,2
6344,799,10
11938,861,1
14082,464,9
6121,1085,9
12988,320,7
5043,1332,1
7407,981,7
14611,544,10
6651,237,10
10926,810,4
7523,773,1
12030,567,7
3564,1021,3
8703,1336,7
10426,624,5
6278,259,9
2767,307,9
9104,885,10
2244,419,7
14553,907,10
11594,736,1
3393,159,7
204,460,10
7607,1427,2
11487,1244,8
10779,398,9
7822,185,8
7729,753,4
12782,1197,9
3047,58,1
3276,554,4
13934,27,9
13016,457,8
5048,1250,3
19,1036,7
496,595,2
12010,1106,2
9119,865,1
5149,286,8
8455,1037,5
1497,1377,4
11068,845,3
2167,619,8
9193,787,2
5767,129,4
12161,229,5
11962,985,1
4607,1036,1
10546,1282,6
4936,1499,2
14032,1110,6
3024,1459,9
12894,32,3
8301,636,1
8529,685,5
7217,1387,9
9299,648,9
13077,665,2
13157,240,8
3673,1450,2
3755,1065,2
12434,498,5
3538,354,7
14722,1452,6
7576,818,4
5153,1198,10
8970,516,3
11333,339,8
3989,540,9
2318,287,6
4856,402,4
7709,1298,2
3494,665,8
7659,606,9
9775,522,7
7166,858,7
906,179,5
5528,170,6
6017,435,4
4788,751,3
1819,887,3
14879,551,10
2434,1180,2
7661,1205,5
742,822,9
10188,1097,5
1392,124,1
6222,1151,1
8398,1168,6
8769,1478,9
9978,1252,4
4239,1381,10
13120,736,2
10225,760,10
9609,1141,4
9604,1214,6
8579,1438,3
14489,1316,9
9894,551,5
10817,523,10
13008,100,1
14197,1374,7
10491,283,1
12165,769,8
11542,681,3
221,1220,6
7610,888,2
12497,546,8
10790,1500,3
738,481,10
4156,907,9
11827,965,4
10788,723,5
3977,434,9
5112,1159,4
11001,1105,7
12639,606,9
9746,1150,2
14070,794,10
5797,30,10
5426,1046,5
3419,112,5
11596,68,10
3272,619,4
9661,1224,4
5616,1123,5
12531,286,8
10297,699,1
7617,588,10
1321,23,7
5102,258,2
463,884,3
2838,195,8
133,710,9
7831,996,7
14523,1334,5
14850,1450,10
9093,1410,9
2409,1260,3
3396,54,9
3776,756,4
7130,141,2
86,261,7
7943,1043,8
3098,22,10
12153,1409,2
11097,82,8
5883,499,5
9800,1417,10
3819,795,5
8648,246,4
3805,528,10
9886,450,9
3380,943,7
10271,540,5
7947,1479,10
2798,921,8
7107,555,9
9722,152,6
11247,964,1
6795,481,5
2684,1006,4
10340,553,2
4832,944,4
1842,551,8
6614,1120,7
8192,343,4
3728,1445,5
12965,661,3
9697,892,9
13369,977,2
5181,1492,10
499,1376,1
5349,562,1
3775,35,1
4506,232,3
8465,1002,3
6282,180,4
3827,552,5
948,298,6
13307,871,3
9094,844,6
7059,1413,5
10399,557,1
7611,716,5
14087,1312,4
2598,1362,3
763,1380,6
1587,867,8
8968,529,9
8578,500,3
1541,241,7
13648,104,3
7951,30,3
5369,418,8
4036,82,10
9989,803,3
810,373,6
7193,1386,3
866,371,5
13906,573,7
5265,1169,9
11528,743,10
11035,839,4
9768,1482,5
5513,391,6
4278,856,6
8601,1004,8
3702,56,3
9365,422,7
4696,148,3
10544,35,2
14730,596,4
2014,1215,7
179,1240,8
14700,1316,6
14956,536,9
12371,1474,1
5871,378,8
1859,737,2
4919,345,5
210,1020,7
151,732,6
4584,352,1
2122,722,10
14102,243,5
11654,1243,4
10168,660,3
10502,1165,1
1640,617,2
6401,68,8
9405,605,5
7223,766,5
10959,1226,6
1376,760,1
2608,81,10
14525,516,2
10667,421,2
10731,989,8
3605,1489,6
126,614,10
2595,807,9
9926,1285,8
13990,295,3
4688,476,10
9179,1134,1
7996,1264,5
9287,955,10
7248,877,8
4747,512,7
3854,618,9
7672,422,8
13006,655,1
6544,549,8
12029,1399,8
9602,623,2
4471,892,10
618,1229,5
962,4,1
5265,820,3
1143,474,9
11052,1153,10
2185,1248,6
5935,253,3
12081,700,6
2197,1305,8
5986,285,3
2105,690,8
13978,793,6
5022,1269,7
4286,1141,6
14126,428,1
6081,903,1
3917,1359,10
14702,247,7
3767,689,3
2587,197,6
9577,879,8
11909,750,2
10181,866,3
12886,614,7
14989,824,9
5089,303,5
1889,132,5
10951,71,5
12838,740,10
4587,795,7
13399,600,9
12705,645,2
5066,1332,3
1173,495,1
205,555,6
10505,1153,3
12265,1309,8
4674,1027,3
3692,721,9
9699,1257,1
13460,442,2
9052,486,4
1014,249,6
14579,975,10
10081,998,8
8645,1023,5
10707,1038,3
10898,1209,1
1917,747,7
7260,457,9
5886,373,5
12201,469,5
9590,551,1
3545,1316,8
3970,1130,1
1004,1131,8
545,237,4
1330,1195,8
11052,625,5
9044,985,6
534,692,3
5605,840,8
11342,416,1
4361,1160,3
7161,1424,7
1358,29,4
257,988,8
12796,614,4
13797,362,5
3864,1291,9
2506,857,3
651,1466,4
3984,523,7
13061,1412,3
1987,683,4
11864,1273,4
6153,622,1
17,1455,6
