customer_id,order_date,order_status,payment_mode,shipper_id
4916,2024-12-22,Delivered,Debit Card,3
335,2024-06-02,Shipped,Debit Card,5
3171,2024-04-13,Cancelled,Credit Card,2
3253,2024-05-26,Cancelled,Bank Transfer,10
3945,2024-04-06,Delivered,Credit Card,5
373,2024-07-09,Cancelled,Credit Card,2
266,2024-03-17,Shipped,COD,10
2543,2024-06-06,Cancelled,Bank Transfer,2
4943,2024-12-26,Delivered,Debit Card,1
4620,2024-08-19,Delivered,Debit Card,3
1415,2024-06-19,Pending,Debit Card,2
557,2024-10-23,Cancelled,Debit Card,8
843,2024-03-06,Pending,Credit Card,1
3918,2024-05-08,Cancelled,COD,5
3976,2024-02-28,Pending,Debit Card,3
4033,2024-01-28,Pending,Credit Card,7
690,2024-07-10,Cancelled,COD,8
4920,2024-04-13,Pending,Credit Card,7
334,2024-11-12,Delivered,COD,7
1524,2024-12-01,Pending,COD,4
433,2024-11-20,Shipped,Bank Transfer,9
165,2024-02-04,Delivered,Bank Transfer,5
4665,2024-09-27,Pending,Debit Card,1
1144,2024-03-14,Pending,Credit Card,5
1807,2024-07-22,Shipped,Debit Card,10
2146,2024-11-25,Shipped,COD,7
3348,2024-03-28,Shipped,Credit Card,2
2784,2024-05-11,Shipped,COD,10
3878,2024-06-27,Pending,COD,5
3593,2024-04-26,Delivered,Bank Transfer,3
409,2024-08-28,Delivered,Bank Transfer,7
3667,2024-05-25,Shipped,Credit Card,8
4410,2024-01-23,Delivered,Bank Transfer,8
2356,2024-12-21,Shipped,Credit Card,7
3320,2024-08-05,Shipped,COD,7
1366,2024-12-15,Shipped,Bank Transfer,3
1975,2024-07-04,Pending,Credit Card,2
2951,2024-05-17,Pending,Bank Transfer,10
626,2024-02-01,Delivered,Credit Card,4
4829,2024-10-04,Pending,COD,6
899,2024-01-25,Cancelled,Credit Card,2
2699,2024-08-31,Pending,Credit Card,7
2060,2024-01-20,Delivered,COD,6
3057,2024-07-21,Shipped,Debit Card,3
953,2024-03-16,Delivered,Debit Card,1
169,2024-05-30,Delivered,COD,9
2523,2024-05-10,Delivered,Bank Transfer,3
539,2024-01-13,Shipped,COD,6
1139,2024-03-21,Shipped,Bank Transfer,7
3051,2024-01-08,Pending,Bank Transfer,3
1880,2024-09-09,Delivered,Debit Card,8
78,2024-01-13,Pending,COD,6
401,2024-03-15,Shipped,Credit Card,1
1776,2024-07-02,Shipped,Bank Transfer,6
862,2024-01-23,Cancelled,Credit Card,5
2978,2024-08-15,Cancelled,Bank Transfer,9
4799,2024-10-22,Cancelled,Credit Card,4
156,2024-11-26,Delivered,Bank Transfer,10
4535,2024-07-21,Delivered,COD,6
2896,2024-08-29,Delivered,Debit Card,7
10,2024-11-11,Cancelled,Debit Card,5
2918,2024-02-24,Pending,Bank Transfer,10
2664,2024-01-11,Cancelled,Debit Card,7
961,2024-02-19,Delivered,Debit Card,1
2187,2024-02-16,Cancelled,Bank Transfer,5
2362,2024-04-24,Shipped,Credit Card,5
4590,2024-08-27,Pending,COD,8
3363,2024-11-24,Pending,Bank Transfer,7
4749,2024-09-12,Delivered,Debit Card,7
273,2024-10-05,Cancelled,Bank Transfer,4
4695,2024-03-09,Cancelled,Debit Card,7
2592,2024-11-02,Shipped,Debit Card,4
4445,2024-04-24,Delivered,COD,6
385,2024-11-18,Delivered,COD,5
1264,2024-07-14,Delivered,Debit Card,2
4500,2024-12-18,Shipped,Credit Card,8
3543,2024-06-08,Delivered,Debit Card,3
1874,2024-09-15,Pending,Debit Card,4
1150,2024-04-04,Delivered,Credit Card,10
151,2024-02-10,Cancelled,Bank Transfer,9
3431,2024-10-03,Cancelled,Debit Card,3
2565,2024-08-03,Delivered,Credit Card,10
1233,2024-12-30,Shipped,Bank Transfer,7
3874,2024-01-13,Pending,Bank Transfer,10
1073,2024-08-31,Cancelled,COD,9
2294,2024-02-23,Delivered,COD,5
1820,2024-03-20,Cancelled,Credit Card,2
4105,2024-11-27,Cancelled,COD,7
3745,2024-08-01,Pending,COD,2
1963,2024-03-02,Shipped,COD,9
825,2024-05-09,Pending,COD,2
1827,2024-03-18,Shipped,Credit Card,2
303,2024-09-08,Pending,Bank Transfer,5
329,2024-02-16,Pending,COD,6
612,2024-08-03,Pending,Bank Transfer,6
4621,2024-03-29,Pending,Debit Card,7
1770,2024-02-05,Cancelled,Bank Transfer,2
3200,2024-02-10,Cancelled,Bank Transfer,5
3604,2024-05-29,Shipped,Bank Transfer,3
4858,2024-12-03,Cancelled,Bank Transfer,9
4489,2024-01-09,Delivered,COD,3
3641,2024-01-08,Cancelled,Bank Transfer,6
448,2024-08-26,Pending,Credit Card,5
2813,2024-03-04,Pending,Bank Transfer,10
3513,2024-08-23,Shipped,Debit Card,5
3616,2024-03-17,Cancelled,Bank Transfer,5
1854,2024-06-21,Cancelled,Debit Card,8
4315,2024-02-15,Cancelled,Bank Transfer,2
4645,2024-11-24,Cancelled,COD,4
3318,2024-08-25,Shipped,Debit Card,9
3768,2024-07-24,Cancelled,Debit Card,10
3322,2024-01-04,Cancelled,Credit Card,8
1466,2024-12-18,Delivered,Debit Card,1
4240,2024-01-27,Shipped,Bank Transfer,6
2261,2024-12-29,Cancelled,Bank Transfer,7
2620,2024-08-20,Delivered,COD,9
434,2024-06-20,Pending,COD,6
2991,2024-10-20,Cancelled,Debit Card,5
1770,2024-07-12,Delivered,Credit Card,10
956,2024-06-15,Shipped,Credit Card,7
2043,2024-07-19,Cancelled,COD,1
1484,2024-10-12,Delivered,Debit Card,10
4659,2024-08-03,Cancelled,Credit Card,7
2323,2024-01-07,Pending,Debit Card,4
1432,2024-06-13,Shipped,Bank Transfer,6
4854,2024-08-14,Pending,Bank Transfer,7
3366,2024-07-09,Pending,Bank Transfer,1
3066,2024-06-15,Delivered,COD,5
2166,2024-07-18,Delivered,Credit Card,4
1668,2024-06-14,Delivered,Credit Card,5
4348,2024-03-23,Delivered,Bank Transfer,9
4547,2024-11-29,Shipped,Debit Card,9
2863,2024-01-28,Cancelled,Debit Card,7
2542,2024-09-28,Shipped,Credit Card,4
2839,2024-03-13,Pending,Bank Transfer,9
3540,2024-09-01,Delivered,Bank Transfer,8
3693,2024-10-31,Delivered,Bank Transfer,5
15,2024-07-30,Pending,COD,9
4754,2024-01-23,Shipped,Bank Transfer,8
3866,2024-04-03,Pending,Bank Transfer,5
2052,2024-10-12,Cancelled,COD,2
2284,2024-07-07,Pending,Bank Transfer,6
2576,2024-06-07,Pending,Bank Transfer,7
2164,2024-10-29,Shipped,Bank Transfer,4
4599,2024-08-27,Cancelled,Credit Card,2
3732,2024-08-07,Shipped,COD,3
4031,2024-10-10,Pending,COD,5
3355,2024-11-20,Pending,COD,6
3865,2024-07-26,Pending,Debit Card,9
2342,2024-12-28,Cancelled,Bank Transfer,3
2669,2024-11-01,Shipped,Debit Card,3
4990,2024-10-05,Pending,Debit Card,10
433,2024-12-10,Pending,COD,4
4174,2024-05-17,Delivered,Credit Card,1
4787,2024-10-15,Shipped,Debit Card,9
2346,2024-10-20,Pending,COD,8
988,2024-12-04,Cancelled,Credit Card,9
3074,2024-06-17,Shipped,Debit Card,8
1881,2024-10-15,Delivered,Bank Transfer,10
1169,2024-04-20,Pending,Debit Card,5
4551,2024-11-11,Cancelled,Bank Transfer,1
3631,2024-04-30,Cancelled,COD,7
3889,2024-05-17,Shipped,Debit Card,8
1148,2024-02-14,Shipped,Credit Card,2
3818,2024-07-12,Cancelled,COD,4
3187,2024-06-14,Shipped,Credit Card,10
3013,2024-03-05,Cancelled,Debit Card,4
1834,2024-03-11,Delivered,Bank Transfer,2
2503,2024-05-05,Shipped,Credit Card,7
4937,2024-12-08,Shipped,COD,10
2369,2024-01-24,Pending,Debit Card,2
1098,2024-05-08,Delivered,Bank Transfer,1
1530,2024-02-10,Pending,COD,9
3202,2024-04-25,Shipped,Debit Card,5
2310,2024-12-21,Shipped,Credit Card,10
298,2024-03-01,Shipped,COD,3
372,2024-05-10,Cancelled,COD,1
1911,2024-09-19,Delivered,Bank Transfer,2
4118,2024-09-18,Pending,Debit Card,4
2421,2024-07-07,Cancelled,Debit Card,5
2662,2024-03-04,Shipped,Credit Card,6
3421,2024-12-19,Delivered,Debit Card,4
4105,2024-04-11,Delivered,COD,9
1004,2024-04-18,Delivered,Credit Card,7
350,2024-04-13,Delivered,Debit Card,3
4966,2024-06-17,Delivered,COD,8
900,2024-02-24,Delivered,Bank Transfer,7
398,2024-06-17,Cancelled,Bank Transfer,1
4636,2024-10-19,Pending,Debit Card,8
3366,2024-02-10,Delivered,Debit Card,9
2435,2024-10-29,Cancelled,Bank Transfer,3
4244,2024-10-06,Cancelled,COD,6
3804,2024-01-07,Cancelled,Debit Card,7
1260,2024-05-15,Cancelled,Credit Card,9
1958,2024-10-21,Delivered,Bank Transfer,9
163,2024-11-12,Pending,Debit Card,2
3215,2024-03-14,Delivered,Debit Card,3
2363,2024-11-05,Delivered,Debit Card,6
3948,2024-04-12,Pending,Bank Transfer,10
3615,2024-08-01,Delivered,Credit Card,1
1269,2024-01-09,Shipped,Debit Card,5
874,2024-07-31,Pending,Debit Card,3
938,2024-04-17,Pending,Credit Card,4
3209,2024-02-18,Shipped,Debit Card,5
2667,2024-08-25,Pending,Debit Card,1
2444,2024-01-03,Pending,COD,10
4808,2024-04-18,Pending,Credit Card,3
1087,2024-11-12,Delivered,Bank Transfer,1
288,2024-01-27,Cancelled,Debit Card,5
3489,2024-01-30,Pending,Credit Card,7
952,2024-07-21,Pending,Debit Card,5
3617,2024-09-06,Delivered,Credit Card,8
3046,2024-02-12,Shipped,Bank Transfer,9
956,2024-11-23,Pending,COD,1
3694,2024-06-25,Pending,Debit Card,6
3631,2024-10-26,Pending,Credit Card,7
2716,2024-01-31,Delivered,Debit Card,4
4406,2024-11-03,Shipped,COD,2
639,2024-11-26,Delivered,Credit Card,9
1561,2024-04-10,Shipped,Credit Card,9
185,2024-08-31,Delivered,Debit Card,8
2740,2024-06-13,Delivered,Credit Card,10
4617,2024-02-09,Cancelled,COD,2
2554,2024-11-05,Pending,Debit Card,3
2388,2024-02-04,Shipped,Debit Card,10
3004,2024-01-24,Cancelled,Bank Transfer,8
4637,2024-04-03,Delivered,Credit Card,8
2364,2024-01-20,Shipped,Debit Card,10
1328,2024-11-05,Pending,COD,7
2944,2024-10-19,Shipped,Bank Transfer,7
2681,2024-06-14,Pending,COD,8
546,2024-07-11,Pending,Credit Card,1
1625,2024-10-19,Cancelled,COD,1
4135,2024-02-03,Cancelled,Debit Card,6
3797,2024-07-22,Shipped,Debit Card,4
1979,2024-12-01,Cancelled,Bank Transfer,10
3717,2024-03-06,Shipped,COD,1
4335,2024-08-24,Cancelled,Bank Transfer,2
2022,2024-09-01,Pending,COD,6
746,2024-10-15,Cancelled,Debit Card,7
101,2024-10-08,Cancelled,Credit Card,1
1849,2024-01-03,Pending,Debit Card,5
3622,2024-07-13,Shipped,Credit Card,9
3233,2024-09-25,Cancelled,COD,7
982,2024-05-02,Cancelled,Credit Card,3
1491,2024-01-05,Pending,COD,7
4288,2024-02-16,Pending,Credit Card,1
4247,2024-08-30,Shipped,Debit Card,5
3903,2024-02-05,Delivered,COD,2
1353,2024-01-20,Pending,Bank Transfer,3
2249,2024-01-21,Cancelled,Credit Card,5
2878,2024-07-31,Shipped,Bank Transfer,5
4215,2024-04-04,Pending,Bank Transfer,8
3362,2024-08-30,Shipped,Credit Card,4
2114,2024-08-18,Pending,Debit Card,1
1080,2024-03-17,Pending,Debit Card,10
1198,2024-07-16,Pending,Credit Card,6
1178,2024-07-13,Shipped,COD,8
2842,2024-04-22,Shipped,Debit Card,5
1879,2024-03-17,Shipped,COD,7
3489,2024-01-14,Pending,Bank Transfer,3
1856,2024-11-06,Delivered,Debit Card,1
4374,2024-03-28,Cancelled,COD,1
474,2024-02-06,Cancelled,Credit Card,5
2163,2024-03-10,Delivered,Debit Card,9
3503,2024-05-25,Shipped,Credit Card,6
4920,2024-12-14,Shipped,COD,9
3769,2024-10-02,Cancelled,Credit Card,9
1630,2024-09-03,Cancelled,Debit Card,3
625,2024-07-14,Pending,COD,9
4284,2024-05-07,Delivered,COD,6
4145,2024-11-21,Delivered,Debit Card,4
4689,2024-09-11,Delivered,COD,10
4412,2024-06-10,Shipped,Bank Transfer,4
3221,2024-09-20,Cancelled,COD,3
1657,2024-11-28,Delivered,Credit Card,1
4651,2024-09-17,Delivered,Debit Card,10
1114,2024-11-11,Delivered,Bank Transfer,3
1986,2024-02-20,Pending,COD,9
3423,2024-11-14,Pending,COD,3
4202,2024-02-22,Pending,Credit Card,5
1374,2024-04-17,Shipped,Debit Card,1
338,2024-05-01,Cancelled,COD,5
143,2024-09-07,Cancelled,COD,2
2403,2024-07-18,Cancelled,Debit Card,7
3392,2024-11-28,Shipped,COD,7
4048,2024-10-27,Cancelled,Credit Card,7
2720,2024-08-05,Cancelled,COD,7
2620,2024-10-05,Pending,COD,9
446,2024-03-02,Shipped,Debit Card,8
2128,2024-05-27,Delivered,COD,7
4797,2024-03-10,Cancelled,Credit Card,7
4521,2024-01-19,Pending,Credit Card,9
3010,2024-03-26,Delivered,COD,6
2816,2024-02-04,Delivered,COD,7
3758,2024-08-08,Cancelled,COD,8
2409,2024-12-30,Shipped,Credit Card,3
140,2024-09-14,Delivered,COD,2
4278,2024-10-21,Pending,Credit Card,3
2374,2024-07-24,Shipped,Bank Transfer,5
2691,2024-04-29,Delivered,Credit Card,5
3835,2024-05-17,Shipped,COD,3
4078,2024-03-08,Delivered,Credit Card,8
3711,2024-07-08,Pending,Debit Card,5
1956,2024-04-12,Cancelled,Debit Card,9
1391,2024-03-15,Cancelled,Bank Transfer,5
167,2024-10-31,Shipped,COD,5
749,2024-06-09,Pending,Credit Card,3
500,2024-12-06,Pending,Debit Card,10
1068,2024-06-17,Shipped,Credit Card,9
3947,2024-02-14,Cancelled,Bank Transfer,5
2642,2024-05-24,Delivered,Debit Card,3
3764,2024-12-28,Cancelled,COD,9
4472,2024-09-13,Pending,Bank Transfer,8
1378,2024-11-17,Cancelled,Credit Card,2
3575,2024-02-05,Delivered,COD,7
2180,2024-05-06,Delivered,Credit Card,1
3490,2024-06-27,Pending,Credit Card,1
774,2024-09-17,Delivered,Debit Card,7
3869,2024-10-29,Cancelled,COD,9
2575,2024-01-26,Cancelled,Credit Card,7
1205,2024-01-23,Shipped,Credit Card,4
2238,2024-08-20,Delivered,Credit Card,5
1012,2024-04-27,Cancelled,Debit Card,7
4729,2024-08-11,Delivered,COD,1
1560,2024-07-09,Cancelled,COD,2
4454,2024-01-27,Shipped,Credit Card,4
1064,2024-08-19,Pending,Debit Card,10
1688,2024-04-04,Shipped,Bank Transfer,6
1369,2024-06-24,Pending,Bank Transfer,4
4172,2024-04-12,Delivered,COD,8
3478,2024-04-21,Delivered,Credit Card,3
1149,2024-10-28,Delivered,Bank Transfer,1
190,2024-09-17,Delivered,Credit Card,3
2179,2024-02-14,Cancelled,Credit Card,3
2163,2024-08-22,Cancelled,Credit Card,10
4062,2024-06-03,Cancelled,Debit Card,4
2623,2024-07-13,Shipped,Credit Card,5
4158,2024-02-12,Cancelled,Debit Card,3
1071,2024-05-26,Delivered,Bank Transfer,2
758,2024-10-18,Pending,Credit Card,1
1096,2024-09-28,Cancelled,COD,1
2024,2024-03-28,Pending,COD,2
72,2024-08-29,Shipped,COD,7
957,2024-06-27,Delivered,Debit Card,1
4691,2024-06-26,Pending,Debit Card,10
1104,2024-02-19,Cancelled,COD,9
3431,2024-10-29,Pending,Debit Card,3
1395,2024-10-19,Shipped,Debit Card,8
3653,2024-05-28,Cancelled,Debit Card,4
1767,2024-08-14,Delivered,Credit Card,10
2573,2024-04-05,Cancelled,COD,4
147,2024-11-01,Pending,Debit Card,10
3995,2024-12-19,Cancelled,Debit Card,10
1674,2024-04-23,Shipped,Credit Card,9
330,2024-01-28,Cancelled,Debit Card,5
3515,2024-06-29,Cancelled,COD,2
4458,2024-11-08,Cancelled,Credit Card,7
3369,2024-10-01,Cancelled,Debit Card,9
1321,2024-06-12,Delivered,Bank Transfer,1
2614,2024-12-04,Cancelled,Credit Card,8
1111,2024-02-02,Pending,Credit Card,9
3521,2024-06-26,Shipped,Bank Transfer,6
3536,2024-07-06,Pending,COD,1
2603,2024-02-23,Shipped,Credit Card,6
3151,2024-05-16,Delivered,Bank Transfer,7
936,2024-02-21,Pending,Bank Transfer,9
1304,2024-03-19,Pending,COD,5
964,2024-09-18,Delivered,Bank Transfer,6
3107,2024-07-09,Cancelled,Bank Transfer,9
4473,2024-10-23,Pending,Bank Transfer,1
2130,2024-10-14,Pending,Debit Card,3
3150,2024-11-12,Cancelled,Bank Transfer,9
4161,2024-05-04,Pending,Credit Card,3
709,2024-07-29,Delivered,Debit Card,3
2113,2024-04-30,Delivered,Debit Card,3
2647,2024-05-31,Shipped,COD,10
521,2024-03-23,Pending,Bank Transfer,7
1687,2024-02-03,Pending,Debit Card,1
2305,2024-08-08,Shipped,Credit Card,5
856,2024-10-14,Cancelled,Debit Card,2
875,2024-01-26,Shipped,Debit Card,3
1108,2024-07-12,Cancelled,Bank Transfer,9
3502,2024-05-24,Shipped,COD,4
2275,2024-06-16,Cancelled,Bank Transfer,4
930,2024-02-10,Delivered,Bank Transfer,5
4450,2024-11-08,Pending,Credit Card,5
1131,2024-03-20,Pending,Debit Card,1
2921,2024-05-21,Cancelled,COD,4
3394,2024-12-10,Delivered,Bank Transfer,10
3071,2024-04-29,Cancelled,COD,9
372,2024-04-28,Cancelled,Bank Transfer,7
3219,2024-06-29,Delivered,Credit Card,5
1589,2024-02-26,Cancelled,Debit Card,9
538,2024-03-13,Delivered,COD,1
935,2024-02-03,Delivered,Bank Transfer,6
400,2024-09-15,Delivered,Credit Card,1
915,2024-02-27,Shipped,Debit Card,8
3651,2024-05-23,Pending,Debit Card,3
506,2024-07-24,Shipped,COD,8
273,2024-07-24,Cancelled,Bank Transfer,1
2147,2024-12-05,Shipped,Bank Transfer,7
3959,2024-02-24,Cancelled,COD,3
3417,2024-01-18,Cancelled,Bank Transfer,3
1844,2024-01-07,Cancelled,Debit Card,1
920,2024-09-30,Cancelled,Debit Card,4
3112,2024-07-18,Pending,COD,1
4713,2024-08-26,Pending,Debit Card,6
3929,2024-04-09,Delivered,Debit Card,1
594,2024-02-10,Cancelled,Credit Card,4
2726,2024-12-22,Pending,Debit Card,8
3886,2024-06-26,Pending,Debit Card,4
3814,2024-03-03,Pending,COD,2
2164,2024-06-30,Shipped,Debit Card,6
4019,2024-09-12,Cancelled,COD,3
1799,2024-06-19,Cancelled,Debit Card,5
2183,2024-04-13,Pending,Bank Transfer,4
2487,2024-02-11,Shipped,Bank Transfer,2
3837,2024-08-23,Cancelled,Credit Card,5
3510,2024-02-02,Cancelled,Debit Card,2
4842,2024-04-15,Shipped,Bank Transfer,7
289,2024-01-15,Pending,Credit Card,10
753,2024-01-28,Cancelled,Bank Transfer,8
4505,2024-03-15,Shipped,Credit Card,4
866,2024-03-11,Cancelled,Credit Card,4
815,2024-10-16,Pending,COD,8
4658,2024-09-15,Cancelled,Bank Transfer,8
2259,2024-11-30,Shipped,Debit Card,9
3091,2024-04-13,Shipped,Bank Transfer,2
3007,2024-06-15,Shipped,Bank Transfer,5
2037,2024-07-04,Pending,Bank Transfer,2
2599,2024-07-27,Shipped,Debit Card,10
3923,2024-04-21,Pending,Credit Card,7
1115,2024-05-20,Shipped,Debit Card,9
2215,2024-07-27,Delivered,Credit Card,8
1669,2024-12-26,Pending,COD,9
117,2024-10-20,Delivered,Bank Transfer,7
4956,2024-06-15,Delivered,COD,10
152,2024-04-19,Cancelled,Debit Card,6
530,2024-07-26,Shipped,COD,3
901,2024-09-27,Shipped,Credit Card,1
1604,2024-05-25,Shipped,COD,8
3056,2024-06-15,Shipped,COD,5
3751,2024-12-24,Shipped,Debit Card,3
29,2024-04-26,Pending,COD,6
4222,2024-08-23,Pending,Bank Transfer,10
2791,2024-02-22,Shipped,Bank Transfer,3
2106,2024-12-16,Pending,Bank Transfer,5
4963,2024-07-22,Cancelled,Debit Card,7
1350,2024-10-02,Shipped,Credit Card,2
752,2024-02-28,Delivered,Credit Card,6
2844,2024-04-23,Delivered,Credit Card,7
4377,2024-06-06,Delivered,COD,6
2816,2024-11-03,Pending,Debit Card,7
3574,2024-07-17,Cancelled,COD,5
928,2024-01-11,Pending,COD,3
2260,2024-12-19,Cancelled,Debit Card,10
1040,2024-01-07,Delivered,Bank Transfer,6
2141,2024-02-08,Cancelled,Credit Card,10
4349,2024-05-07,Pending,Debit Card,4
1817,2024-11-05,Shipped,Bank Transfer,4
538,2024-10-12,Delivered,Debit Card,2
4260,2024-06-12,Shipped,COD,4
4914,2024-11-29,Delivered,COD,1
3273,2024-04-12,Delivered,Bank Transfer,1
2311,2024-06-13,Cancelled,Debit Card,6
552,2024-09-24,Shipped,Bank Transfer,1
251,2024-12-17,Delivered,COD,2
2070,2024-10-16,Cancelled,Debit Card,4
353,2024-05-28,Shipped,Credit Card,6
419,2024-11-09,Shipped,Debit Card,1
3667,2024-11-24,Delivered,Bank Transfer,8
1957,2024-06-01,Pending,Bank Transfer,8
3029,2024-09-10,Shipped,COD,4
1844,2024-02-01,Shipped,COD,2
4185,2024-01-31,Pending,Debit Card,10
1991,2024-04-28,Cancelled,Credit Card,8
516,2024-10-27,Cancelled,Credit Card,3
2286,2024-01-26,Pending,COD,10
3961,2024-12-10,Shipped,COD,9
4341,2024-06-20,Cancelled,Credit Card,8
4669,2024-07-31,Cancelled,COD,8
4895,2024-01-07,Delivered,Bank Transfer,3
459,2024-04-04,Delivered,Bank Transfer,5
2776,2024-12-15,Cancelled,COD,7
552,2024-09-10,Shipped,Bank Transfer,4
2488,2024-05-30,Pending,Bank Transfer,1
2610,2024-07-14,Pending,Credit Card,2
4351,2024-01-23,Cancelled,COD,8
1448,2024-04-24,Pending,Credit Card,6
3110,2024-12-24,Pending,Debit Card,3
2719,2024-04-22,Delivered,COD,8
3026,2024-04-01,Delivered,Credit Card,5
4685,2024-06-01,Shipped,Debit Card,8
979,2024-06-23,Pending,Bank Transfer,3
2039,2024-09-18,Pending,Bank Transfer,8
2242,2024-06-14,Cancelled,Credit Card,3
3139,2024-04-10,Cancelled,Bank Transfer,5
3599,2024-05-24,Cancelled,Debit Card,7
1891,2024-07-21,Shipped,Credit Card,7
4953,2024-12-10,Cancelled,Debit Card,6
2810,2024-05-23,Pending,COD,5
3923,2024-05-15,Shipped,Debit Card,3
2757,2024-10-24,Cancelled,Credit Card,6
3675,2024-08-27,Cancelled,Credit Card,1
3972,2024-07-20,Shipped,Credit Card,5
4931,2024-12-09,Cancelled,COD,10
2758,2024-09-28,Shipped,COD,3
77,2024-08-14,Pending,Debit Card,7
1388,2024-01-01,Pending,COD,5
55,2024-12-07,Shipped,Bank Transfer,6
3663,2024-05-01,Cancelled,Debit Card,10
4383,2024-12-14,Pending,COD,8
1894,2024-06-19,Shipped,Credit Card,7
4653,2024-05-25,Delivered,Credit Card,6
1185,2024-05-24,Pending,COD,7
4034,2024-11-14,Cancelled,Credit Card,9
3635,2024-09-16,Pending,Debit Card,3
834,2024-01-28,Pending,Debit Card,9
4970,2024-09-21,Delivered,Bank Transfer,7
554,2024-04-11,Cancelled,Debit Card,2
1750,2024-11-09,Shipped,COD,2
1405,2024-02-14,Pending,COD,5
3916,2024-08-18,Cancelled,Credit Card,3
3530,2024-07-05,Cancelled,Bank Transfer,7
3781,2024-11-01,Cancelled,COD,10
4557,2024-08-28,Delivered,Debit Card,7
1577,2024-05-05,Cancelled,COD,8
483,2024-11-14,Delivered,COD,6
3013,2024-02-14,Pending,Credit Card,8
4654,2024-03-22,Shipped,Debit Card,4
777,2024-09-25,Cancelled,Debit Card,8
810,2024-04-06,Shipped,Debit Card,8
3269,2024-10-22,Cancelled,Bank Transfer,1
598,2024-03-12,Pending,COD,8
4080,2024-02-02,Pending,Credit Card,8
3170,2024-12-28,Delivered,COD,8
4730,2024-12-28,Pending,Credit Card,10
2459,2024-10-26,Cancelled,COD,3
1304,2024-10-12,Cancelled,COD,2
605,2024-08-31,Pending,COD,2
2124,2024-03-23,Cancelled,Debit Card,4
2961,2024-01-07,Cancelled,Debit Card,10
4063,2024-04-23,Pending,Bank Transfer,1
3392,2024-05-14,Shipped,Credit Card,5
3696,2024-04-07,Shipped,COD,7
125,2024-01-01,Cancelled,Debit Card,1
948,2024-07-02,Pending,COD,7
3820,2024-03-19,Pending,COD,9
3733,2024-07-16,Pending,Credit Card,5
3309,2024-11-06,Delivered,Credit Card,8
1942,2024-11-11,Shipped,COD,2
1921,2024-11-17,Delivered,Bank Transfer,7
1430,2024-06-24,Shipped,Debit Card,8
4782,2024-03-13,Cancelled,Debit Card,1
158,2024-12-14,Shipped,Debit Card,7
3433,2024-01-20,Shipped,Credit Card,7
965,2024-03-17,Pending,Credit Card,6
4134,2024-04-22,Delivered,COD,3
1437,2024-01-14,Cancelled,Bank Transfer,10
3802,2024-09-21,Delivered,Debit Card,5
562,2024-08-22,Shipped,Credit Card,10
3447,2024-01-12,Cancelled,Bank Transfer,1
2973,2024-01-16,Delivered,Bank Transfer,5
2634,2024-07-10,Pending,COD,5
3527,2024-10-19,Delivered,Debit Card,8
919,2024-06-14,Cancelled,Debit Card,10
3305,2024-01-14,Pending,Credit Card,6
2664,2024-03-12,Shipped,COD,1
958,2024-09-01,Pending,Credit Card,5
356,2024-02-20,Cancelled,Credit Card,10
2292,2024-10-30,Shipped,Credit Card,7
4022,2024-01-30,Delivered,Bank Transfer,2
760,2024-12-20,Pending,Credit Card,5
4126,2024-03-08,Pending,Debit Card,8
2887,2024-01-01,Delivered,COD,2
1029,2024-08-29,Cancelled,Debit Card,10
3951,2024-02-04,Shipped,Bank Transfer,4
1868,2024-07-09,Pending,Credit Card,4
2616,2024-11-07,Pending,COD,9
425,2024-05-27,Delivered,Credit Card,3
3112,2024-02-24,Cancelled,COD,7
2068,2024-05-28,Shipped,COD,6
4219,2024-10-09,Shipped,Bank Transfer,9
4090,2024-08-26,Shipped,Bank Transfer,8
4425,2024-09-19,Delivered,Credit Card,5
86,2024-01-31,Shipped,COD,9
3276,2024-02-05,Delivered,Debit Card,2
3167,2024-05-31,Shipped,Credit Card,2
3368,2024-03-18,Shipped,Debit Card,4
1282,2024-04-03,Pending,Credit Card,1
4401,2024-10-28,Pending,COD,7
1977,2024-12-24,Delivered,Credit Card,9
2976,2024-09-13,Cancelled,COD,2
3969,2024-09-02,Pending,COD,5
3250,2024-04-05,Shipped,COD,10
1036,2024-02-17,Delivered,Credit Card,8
1655,2024-08-29,Cancelled,Credit Card,4
4831,2024-09-24,Cancelled,COD,2
4136,2024-06-25,Pending,Credit Card,8
328,2024-10-01,Cancelled,Bank Transfer,3
1631,2024-02-10,Cancelled,COD,2
1926,2024-04-09,Cancelled,Bank Transfer,2
1710,2024-04-05,Pending,Bank Transfer,6
279,2024-02-11,Delivered,Credit Card,10
1358,2024-03-18,Cancelled,Bank Transfer,10
4886,2024-08-10,Cancelled,Debit Card,2
1851,2024-10-05,Delivered,Bank Transfer,4
3479,2024-04-12,Delivered,Bank Transfer,1
463,2024-12-21,Pending,COD,1
1798,2024-08-26,Pending,COD,5
1314,2024-10-20,Delivered,Debit Card,7
2290,2024-07-11,Pending,Bank Transfer,3
3600,2024-02-10,Shipped,Bank Transfer,5
1580,2024-06-12,Cancelled,COD,6
3092,2024-11-02,Pending,Debit Card,5
544,2024-11-16,Pending,Bank Transfer,10
4156,2024-02-17,Delivered,Bank Transfer,4
4549,2024-08-17,Shipped,Credit Card,7
2693,2024-05-21,Delivered,Credit Card,7
2453,2024-12-10,Cancelled,Bank Transfer,8
